1.6325,8.051991
1.6375,10.025887
1.6425,7.685255
1.6475,5.678999
1.6525,0.846726
1.6575,-0.037752
1.6625,-2.723547
1.6675,1.601769
1.6725,2.906914
1.6775,6.099666
1.6825,9.367922
1.6875,7.782332
1.6925,6.984144
1.6975,4.470931
1.7025,3.165786
1.7075,2.141085
1.7125,-2.9177
1.7175,-2.637256
1.7225,-3.338367
1.7275,-2.701974
1.7325,1.278179
1.7375,2.669615
1.7425,4.363068
1.7475,3.403085
1.7525,1.580196
1.7575,-3.802179
1.7625,-6.283033
1.7675,-10.155323
1.7725,-10.0151
1.7775,-7.954913
1.7825,-4.449358
1.7875,0.382914
1.7925,1.547837
1.7975,1.008521
1.8025,3.252076
1.8075,1.170316
1.8125,3.802179
1.8175,6.250674
1.8225,9.011972
1.8275,9.702297
1.8325,11.633049
1.8375,13.380434
1.8425,11.30946
1.8475,8.451084
1.8525,8.235357
1.8575,8.030417
1.8625,8.030417
1.8675,9.141409
1.8725,5.862367
1.8775,4.546435
1.8825,-1.731205
1.8875,-2.119513
1.8925,-1.644914
1.8975,0.728077
1.9025,7.7284
1.9075,9.529716
1.9125,11.180024
1.9175,15.656347
1.9225,15.397476
1.9275,10.04746
1.9325,8.278502
1.9375,2.572538
1.9425,-0.177974
1.9475,-3.618811
1.9525,-3.694316
1.9575,-6.563478
1.9625,-7.286161
1.9675,-9.777802
1.9725,-11.136878
1.9775,-13.110776
1.9825,-20.596483
1.9875,-24.878654
1.9925,-36.053284
1.9975,-37.164276
2.0025,-35.201164
2.0075,-31.835833
2.0125,-21.038723
2.0175,-13.68245
2.0225,-10.317118
2.0275,-3.165786
2.0325,-0.641786
2.0375,-0.782008
2.0425,-3.737461
2.0475,-7.253802
2.0525,-9.562076
2.0575,-11.730126
2.0625,-14.297271
2.0675,-12.21551
2.0725,-9.702297
2.0775,-7.706828
2.0825,-5.64664
2.0875,0.026966
2.0925,1.504692
2.0975,2.993205
2.1025,1.45076
2.1075,-6.401683
2.1125,-10.0151
2.1175,-23.778448
2.1225,-28.481285
2.1275,-36.312157
2.1325,-34.888363
2.1375,-33.669506
2.1425,-24.123611
2.1475,-18.482365
2.1525,-6.811563
2.1575,-6.897853
2.1625,-5.279905
2.1675,-6.434042
2.1725,-9.993528
2.1775,-9.594434
2.1825,-8.925682
2.1875,-4.805307
2.1925,-4.265991
2.1975,-1.310538
2.2025,-3.543307
2.2075,-10.899579
2.2125,-14.77187
2.2175,-16.799698
2.2225,-17.479237
2.2275,-16.260382
2.2325,-9.540503
2.2375,-7.933341
2.2425,-3.003991
2.2475,1.213461
2.2525,10.04746
2.2575,11.255528
2.2625,13.855032
2.2675,20.639629
2.2725,19.658073
2.2775,21.772192
2.2825,22.138927
2.2875,22.635099
2.2925,22.764534
2.2975,22.937117
2.3025,25.148312
2.3075,23.314636
2.3125,12.830331
2.3175,10.468126
2.3225,-0.393701
2.3275,-3.176572
2.3325,-8.310862
2.3375,-9.529716
2.3425,-9.885665
2.3475,-7.458742
2.3525,-6.930212
2.3575,-3.057923
2.3625,-1.590983
2.3675,4.416999
2.3725,6.358537
2.3775,11.233955
2.3825,17.177219
2.3875,19.550211
2.3925,24.134398
2.3975,24.328552
2.4025,23.74609
2.4075,21.125013
2.4125,14.879732
2.4175,13.725595
2.4225,11.39575
2.4275,0.188761
2.4325,-4.330709
2.4375,-17.026211
2.4425,-22.257578
2.4475,-26.76626
2.4525,-26.097507
2.4575,-21.78298
2.4625,-16.530041
2.4675,-14.469852
2.4725,-6.466401
2.4775,-4.147341
2.4825,3.996333
2.4875,5.592709
2.4925,8.699169
2.4975,11.751698
2.5025,13.488297
2.5075,13.153921
2.5125,12.668536
2.5175,11.546759
2.5225,8.645238
2.5275,1.094812
2.5325,-2.842196
2.5375,-10.166109
2.5425,-14.502212
2.5475,-16.627117
2.5525,-21.135799
2.5575,-20.855356
2.5625,-19.054039
2.5675,-15.645561
2.5725,-6.649768
2.5775,-3.154999
2.5825,-0.814367
2.5875,1.644914
2.5925,1.202675
2.5975,0.728077
2.6025,0.771222
2.6075,1.957718
2.6125,3.608025
2.6175,8.17064
2.6225,9.626793
2.6275,10.532845
2.6325,17.220366
2.6375,17.910688
2.6425,16.389818
2.6475,15.224895
2.6525,9.51893
2.6575,0.523137
2.6625,-3.424658
2.6675,-12.495955
2.6725,-14.588502
2.6775,-15.106245
2.6825,-11.805631
2.6875,-7.135153
2.6925,-4.147341
2.6975,3.154999
2.7025,2.022436
2.7075,2.033222
2.7125,5.678999
2.7175,6.962572
2.7225,10.737784
2.7275,13.941322
2.7325,17.188005
2.7375,18.741236
2.7425,17.651817
2.7475,12.560673
2.7525,11.10452
2.7575,3.133427
2.7625,-1.256607
2.7675,-6.746845
2.7725,-12.107648
2.7775,-16.82127
2.7825,-16.659475
2.7875,-15.38669
2.7925,-10.921152
2.7975,-8.386366
2.8025,-4.449358
2.8075,-1.213461
2.8125,-1.547837
2.8175,-0.393701
2.8225,0.728077
2.8275,4.816093
2.8325,8.030417
2.8375,15.839715
2.8425,17.188005
2.8475,17.339014
2.8525,15.516126
2.8575,9.72387
2.8625,5.625067
2.8675,3.780606
2.8725,-1.224248
2.8775,-2.939273
2.8825,-7.566606
2.8875,-10.640708
2.8925,-15.79657
2.8975,-20.423903
2.9025,-21.22209
2.9075,-24.404057
2.9125,-24.134398
2.9175,-20.920073
2.9225,-17.716536
2.9275,-9.152195
2.9325,-3.597239
2.9375,2.572538
2.9425,7.048862
2.9475,9.971955
2.9525,18.309784
2.9575,18.363714
2.9625,18.342142
2.9675,18.396074
2.9725,14.41592
2.9775,10.705425
2.9825,9.130622
2.9875,4.017905
2.9925,2.896128
2.9975,5.23676
3.0025,2.604897
3.0075,0.490778
3.0125,-2.561752
3.0175,-6.865495
3.0225,-11.525187
3.0275,-11.233955
3.0325,-12.754827
3.0375,-11.643836
3.0425,-11.525187
3.0475,-7.566606
3.0525,-1.806709
3.0575,-0.83594
3.0625,2.09794
3.0675,7.674469
3.0725,6.466401
3.0775,5.11811
3.0825,7.11358
3.0875,1.828282
3.0925,-1.741991
3.0975,-6.229102
3.1025,-7.253802
3.1075,-8.763887
3.1125,-10.597562
3.1175,-10.263186
3.1225,-10.813289
3.1275,-9.788589
3.1325,-4.686657
3.1375,-2.30288
3.1425,-0.264265
3.1475,3.672743
3.1525,2.691188
3.1575,1.547837
3.1625,3.759033
3.1675,7.102794
3.1725,5.991802
3.1775,6.628195
3.1825,6.455614
3.1875,5.786862
3.1925,5.592709
3.1975,6.358537
3.2025,7.070435
3.2075,4.816093
3.2125,2.42153
3.2175,4.481717
3.2225,5.937871
3.2275,4.136555
3.2325,4.38464
3.2375,3.403085
3.2425,1.213461
3.2475,0.792795
3.2525,0.803581
3.2575,-0.264265
3.2625,-3.403085
3.2675,-4.265991
3.2725,-6.617409
3.2775,-5.927084
3.2825,-1.213461
3.2875,-0.566282
3.2925,-0.771222
3.2975,0.760436
3.3025,2.648042
3.3075,0.587855
3.3125,1.795923
3.3175,1.903786
3.3225,0.42606
3.3275,-5.398555
3.3325,-5.614281
3.3375,-4.589581
3.3425,-0.285838
3.3475,2.065581
3.3525,10.090605
3.3575,11.708553
3.3625,12.010571
3.3675,10.824075
3.3725,8.958041
3.3775,6.434042
3.3825,4.104196
3.3875,4.158127
3.3925,3.489375
3.3975,2.529393
3.4025,1.504692
3.4075,-0.760436
3.4125,0.825154
3.4175,3.478589
3.4225,1.666487
3.4275,1.235034
3.4325,-1.990077
3.4375,-3.597239
3.4425,-8.46187
3.4475,-9.087477
3.4525,-9.184554
3.4575,-11.751698
3.4625,-14.523784
3.4675,-11.83799
3.4725,-11.665408
3.4775,-7.534246
3.4825,-4.79452
3.4875,1.019307
3.4925,2.723547
3.4975,8.095136
3.5025,11.945852
3.5075,12.970553
3.5125,14.480639
3.5175,14.480639
3.5225,13.197066
3.5275,11.751698
3.5325,11.082947
3.5375,8.041203
3.5425,2.054795
3.5475,2.011649
3.5525,1.299752
3.5575,-4.762162
3.5625,-7.372452
3.5675,-11.999784
3.5725,-17.748894
3.5775,-25.82785
3.5825,-26.636824
3.5875,-27.240858
3.5925,-25.946501
3.5975,-24.71686
3.6025,-18.838312
3.6075,-15.807356
3.6125,-9.486571
3.6175,-4.158127
3.6225,5.172042
3.6275,6.638982
3.6325,8.850178
3.6375,8.612879
3.6425,5.776076
3.6475,0.199547
3.6525,-0.350556
3.6575,-3.899256
3.6625,-4.201273
3.6675,-1.310538
3.6725,0.037752
3.6775,-0.037752
3.6825,-3.467803
3.6875,-5.894725
3.6925,-11.557545
3.6975,-13.488297
3.7025,-18.072485
3.7075,-24.263834
3.7125,-25.320892
3.7175,-22.387012
3.7225,-21.480963
3.7275,-12.33416
3.7325,-8.321649
3.7375,-0.857513
3.7425,3.198145
3.7475,4.988674
3.7525,6.423255
3.7575,5.204401
3.7625,4.578794
3.7675,3.101068
3.7725,2.054795
3.7775,1.537051
3.7825,1.925359
3.7875,4.557221
3.7925,5.657426
3.7975,7.038076
3.8025,8.494229
3.8075,6.185956
3.8125,3.424658
3.8175,0.037752
3.8225,-4.783734
3.8275,-8.634452
3.8325,-8.709956
3.8375,-5.97023
3.8425,2.324453
3.8475,6.293819
3.8525,14.879732
3.8575,15.59163
3.8625,18.665731
3.8675,19.550211
3.8725,18.363714
3.8775,13.164707
3.8825,13.218638
3.8875,13.218638
3.8925,12.107648
3.8975,12.258656
3.9025,11.428109
3.9075,10.187682
3.9125,9.572862
3.9175,12.161579
3.9225,15.59163
3.9275,17.522381
3.9325,17.123287
3.9375,12.398878
3.9425,-0.253479
3.9475,-6.833136
3.9525,-9.119836
3.9575,-13.499084
3.9625,-11.740912
3.9675,-5.991802
3.9725,-3.262863
3.9775,4.416999
3.9825,6.887067
3.9875,10.112178
3.9925,7.760759
3.9975,8.289289
4.0025,8.688383
4.0075,6.283033
4.0125,4.557221
4.0175,4.988674
4.0225,0.652573
4.0275,-1.019307
4.0325,-0.782008
4.0375,-2.227376
4.0425,-1.127171
4.0475,0.113256
4.0525,0.577068
4.0575,-1.677273
4.0625,-0.566282
4.0675,0.404487
4.0725,5.11811
4.0775,5.150469
4.0825,10.166109
4.0875,10.317118
4.0925,8.979614
4.0975,7.145939
4.1025,5.657426
4.1075,3.370726
4.1125,2.173444
4.1175,2.594111
4.1225,1.893
4.1275,-2.18423
4.1325,-2.604897
4.1375,-7.178298
4.1425,-8.66681
4.1475,-6.336965
4.1525,-3.575666
4.1575,-3.208931
4.1625,-2.119513
4.1675,-2.766692
4.1725,-3.888469
4.1775,-2.594111
4.1825,2.076367
4.1875,5.366196
4.1925,7.458742
4.1975,15.224895
4.2025,14.739511
4.2075,14.372775
4.2125,14.556143
4.2175,9.874879
4.2225,3.047136
4.2275,-1.914572
4.2325,-4.06105
4.2375,-4.805307
4.2425,-5.581922
4.2475,-5.269119
4.2525,-6.164383
4.2575,-7.879409
4.2625,-10.737784
4.2675,-12.150793
4.2725,-14.275699
4.2775,-21.567253
4.2825,-21.944775
4.2875,-20.520979
4.2925,-16.530041
4.2975,-8.321649
4.3025,-2.885341
4.3075,0.382914
4.3125,4.589581
4.3175,5.517204
4.3225,7.739187
4.3275,8.17064
4.3325,10.220041
4.3375,10.522058
4.3425,9.745442
4.3475,12.398878
4.3525,11.503613
4.3575,7.501888
4.3625,7.11358
4.3675,9.464998
4.3725,10.317118
4.3775,11.816417
4.3825,14.394348
4.3875,14.739511
4.3925,13.865818
4.3975,12.74404
4.4025,10.931938
4.4075,7.944127
4.4125,1.860641
4.4175,1.030094
4.4225,-0.706504
4.4275,-1.580196
4.4325,-0.361342
4.4375,0.275051
4.4425,-0.296624
4.4475,2.399957
4.4525,1.957718
4.4575,2.205803
4.4625,1.030094
4.4675,1.224248
4.4725,1.181102
4.4775,0.986949
4.4825,5.290691
4.4875,8.558948
4.4925,14.53457
4.4975,19.129543
4.5025,25.396397
4.5075,24.058893
4.5125,19.658073
4.5175,11.762486
4.5225,8.084349
4.5275,3.640384
4.5325,3.996333
4.5375,3.165786
4.5425,3.154999
4.5475,1.860641
4.5525,1.299752
4.5575,0.749649
4.5625,0.523137
4.5675,1.375256
4.5725,-1.731205
4.5775,-4.870025
4.5825,-6.293819
4.5875,-9.055119
4.5925,-11.633049
4.5975,-12.388092
4.6025,-12.04293
4.6075,-14.815015
4.6125,-12.830331
4.6175,-5.52799
4.6225,-1.256607
4.6275,5.840794
4.6325,11.018229
4.6375,8.90411
4.6425,4.125769
4.6475,1.590983
4.6525,-1.461547
4.6575,-2.011649
4.6625,-2.410743
4.6675,1.084026
4.6725,1.45076
4.6775,2.497034
4.6825,3.694316
4.6875,3.996333
4.6925,2.842196
4.6975,2.71276
4.7025,0.706504
4.7075,-5.64664
4.7125,-10.975083
4.7175,-12.33416
4.7225,-16.055441
4.7275,-20.941647
4.7325,-22.710604
4.7375,-23.131269
4.7425,-22.020279
4.7475,-16.713408
4.7525,-12.118434
4.7575,-8.548161
4.7625,-5.700572
4.7675,-0.782008
4.7725,-2.680401
4.7775,-2.453888
4.7825,-2.195017
4.7875,-1.202675
4.7925,-3.370726
4.7975,0.436846
4.8025,4.740589
4.8075,4.363068
4.8125,4.870025
4.8175,5.11811
4.8225,2.162658
4.8275,0.275051
4.8325,-1.278179
4.8375,-3.672743
4.8425,-7.31852
4.8475,-11.870348
4.8525,-15.516126
4.8575,-19.172689
4.8625,-17.446877
4.8675,-14.998382
4.8725,-10.295546
4.8775,-6.595837
4.8825,-0.264265
4.8875,0.253479
4.8925,0.825154
4.8975,2.486248
4.9025,4.265991
4.9075,5.4417
4.9125,6.574264
4.9175,6.638982
4.9225,7.167511
4.9275,9.281631
4.9325,8.354007
4.9375,10.802503
4.9425,11.708553
4.9475,12.247869
4.9525,12.442023
4.9575,10.511271
4.9625,6.940999
4.9675,3.44623
4.9725,-2.367598
4.9775,-2.259735
4.9825,-2.906914
4.9875,-2.777478
4.9925,-0.760436
4.9975,3.705102
5.0025,4.719016
5.0075,5.021033
5.0125,5.398555
5.0175,5.894725
5.0225,2.669615
5.0275,1.990077
5.0325,4.233632
5.0375,4.233632
5.0425,4.91317
5.0475,3.877683
5.0525,3.44623
5.0575,2.151871
5.0625,4.449358
5.0675,8.397152
5.0725,7.210657
5.0775,1.008521
5.0825,-2.820623
5.0875,-7.706828
5.0925,-7.577392
5.0975,-0.760436
5.1025,1.386042
5.1075,2.292094
5.1125,1.644914
5.1175,1.558624
5.1225,-1.094812
5.1275,-3.834538
5.1325,-1.752777
5.1375,-2.928487
5.1425,-0.652573
5.1475,2.022436
5.1525,5.614281
5.1575,1.288966
5.1625,1.504692
5.1675,2.259735
5.1725,3.252076
5.1775,4.373854
5.1825,6.595837
5.1875,8.774673
5.1925,9.691511
5.1975,9.594434
5.2025,9.367922
5.2075,6.49876
5.2125,0.641786
5.2175,-2.583324
5.2225,-5.517204
5.2275,-3.543307
5.2325,1.094812
5.2375,6.304606
5.2425,8.116708
5.2475,11.827203
5.2525,13.563801
5.2575,12.74404
5.2625,11.881135
5.2675,10.338691
5.2725,10.230827
5.2775,10.2524
5.2825,13.348075
5.2875,15.009169
5.2925,13.39122
5.2975,11.158451
5.3025,10.241613
5.3075,3.327581
5.3125,-2.432316
5.3175,-5.76529
5.3225,-6.962572
5.3275,-6.768418
5.3325,-4.136555
5.3375,-0.695718
5.3425,-0.857513
5.3475,-2.076367
5.3525,0.070111
5.3575,1.483119
5.3625,6.423255
5.3675,6.444828
5.3725,6.865495
5.3775,4.772948
5.3825,5.484845
5.3875,5.225974
5.3925,6.078093
5.3975,8.720742
5.4025,8.569734
5.4075,3.899256
5.4125,2.583324
5.4175,0.631
5.4225,-3.866897
5.4275,-7.998058
5.4325,-10.586776
5.4375,-14.685578
5.4425,-21.459389
5.4475,-20.747492
5.4525,-18.946177
5.4575,-15.257254
5.4625,-9.820947
5.4675,-7.081221
5.4725,-3.780606
5.4775,-1.224248
5.4825,0.42606
5.4875,1.030094
5.4925,0.210333
5.4975,2.378384
5.5025,1.310538
5.5075,-2.000863
5.5125,-6.606623
5.5175,-6.58505
5.5225,-10.155323
5.5275,-13.445151
5.5325,-18.32057
5.5375,-22.311508
5.5425,-31.134722
5.5475,-32.58009
5.5525,-34.014668
5.5575,-31.425951
5.5625,-27.812534
5.5675,-18.665731
5.5725,-12.593032
5.5775,-2.065581
5.5825,3.888469
5.5875,8.850178
5.5925,11.428109
5.5975,11.945852
5.6025,16.130945
5.6075,17.188005
5.6125,16.961493
5.6175,18.471579
5.6225,18.352928
5.6275,12.787186
5.6325,11.568332
5.6375,6.283033
5.6425,1.019307
5.6475,-7.31852
5.6525,-12.733254
5.6575,-23.670586
5.6625,-26.194586
5.6675,-25.612123
5.6725,-19.064825
5.6775,-11.956639
5.6825,-0.264265
5.6875,3.370726
5.6925,9.648366
5.6975,14.135476
5.7025,16.832056
5.7075,18.633373
5.7125,21.912415
5.7175,22.872398
5.7225,22.171288
5.7275,21.049509
5.7325,17.425304
5.7375,15.861288
5.7425,10.025887
5.7475,7.900981
5.7525,4.1797
5.7575,1.310538
5.7625,-10.327904
5.7675,-13.445151
5.7725,-17.414518
5.7775,-27.219286
5.7825,-28.092978
5.7875,-28.341064
5.7925,-27.230072
5.7975,-22.850824
5.8025,-19.064825
5.8075,-11.266315
5.8125,-5.085751
5.8175,-1.526265
5.8225,6.574264
5.8275,8.030417
5.8325,15.537698
5.8375,16.486895
5.8425,18.029339
5.8475,18.32057
5.8525,19.356056
5.8575,18.28821
5.8625,17.867544
5.8675,15.88286
5.8725,14.53457
5.8775,7.793118
5.8825,3.56488
5.8875,-6.897853
5.8925,-14.599288
5.8975,-19.722792
5.9025,-23.314636
5.9075,-22.430159
5.9125,-13.283357
5.9175,-4.158127
5.9225,-1.828282
5.9275,1.666487
5.9325,4.772948
5.9375,5.139683
5.9425,4.665085
5.9475,4.449358
5.9525,3.910042
5.9575,0.523137
5.9625,-0.922231
5.9675,-1.752777
5.9725,-5.732931
5.9775,-9.152195
5.9825,-14.372775
5.9875,-13.984468
5.9925,-15.278827
5.9975,-15.774998
6.0025,-17.123287
6.0075,-17.490023
6.0125,-18.493151
6.0175,-17.673389
6.0225,-16.109373
6.0275,-11.5144
6.0325,-9.011972
6.0375,-3.715888
6.0425,-2.238162
6.0475,-0.555496
6.0525,6.962572
6.0575,9.605221
6.0625,10.349477
6.0675,11.158451
6.0725,9.734656
6.0775,6.768418
6.0825,3.85611
6.0875,2.173444
6.0925,0.684932
6.0975,-3.942401
6.1025,-4.470931
6.1075,-8.548161
6.1125,-10.791717
6.1175,-13.369647
6.1225,-14.351203
6.1275,-15.742639
6.1325,-17.26351
6.1375,-15.893647
6.1425,-9.84252
6.1475,-6.196743
6.1525,5.484845
6.1575,7.577392
6.1625,13.876604
6.1675,16.120159
6.1725,17.3498
6.1775,17.608673
6.1825,18.137201
6.1875,20.003237
6.1925,19.852228
6.1975,19.625715
6.2025,19.798296
6.2075,15.170963
6.2125,12.808759
6.2175,11.988998
6.2225,6.434042
6.2275,0.393701
6.2325,-2.939273
6.2375,-8.602093
6.2425,-14.21098
6.2475,-15.170963
6.2525,-14.804228
6.2575,-14.286485
6.2625,-7.944127
6.2675,-3.963974
6.2725,-1.97929
6.2775,1.342897
6.2825,4.114982
6.2875,9.141409
6.2925,10.931938
6.2975,15.117032
6.3025,17.770468
6.3075,17.252724
6.3125,21.027937
6.3175,22.645885
6.3225,21.653543
6.3275,18.460793
6.3325,12.733254
6.3375,8.807033
6.3425,4.621939
6.3475,-6.973358
6.3525,-13.110776
6.3575,-24.048107
6.3625,-29.926653
6.3675,-34.24118
6.3725,-36.096428
6.3775,-33.755798
6.3825,-29.225542
6.3875,-19.75515
6.3925,-16.799698
6.3975,-10.565204
6.4025,-4.50329
6.4075,-1.558624
6.4125,5.398555
6.4175,11.39575
6.4225,18.342142
6.4275,20.251322
6.4325,26.334808
6.4375,28.254772
6.4425,27.553661
6.4475,27.057491
6.4525,25.223816
6.4575,18.439219
6.4625,10.036674
6.4675,1.957718
6.4725,-2.799051
6.4775,-10.554417
6.4825,-12.420451
6.4875,-13.908963
6.4925,-17.43609
6.4975,-14.178621
6.5025,-9.281631
6.5075,-6.466401
6.5125,1.634128
6.5175,7.52346
6.5225,13.078417
6.5275,14.739511
6.5325,16.001511
6.5375,18.719664
6.5425,19.118757
6.5475,22.645885
6.5525,23.951031
6.5575,26.043577
6.5625,19.399202
6.5675,16.508467
6.5725,7.717614
6.5775,3.208931
6.5825,-1.990077
6.5875,-6.315392
6.5925,-9.562076
6.5975,-12.970553
6.6025,-13.585374
6.6075,-14.85816
6.6125,-12.916622
6.6175,-8.224571
6.6225,-3.424658
6.6275,-1.030094
6.6325,4.276777
6.6375,5.603495
6.6425,5.32305
6.6475,9.529716
6.6525,12.981339
6.6575,13.59616
6.6625,10.964297
6.6675,10.122964
6.6725,7.545033
6.6775,1.741991
6.6825,-0.71729
6.6875,0.555496
6.6925,-1.893
6.6975,-2.680401
6.7025,-2.896128
6.7075,-10.122964
6.7125,-15.688706
6.7175,-16.368244
6.7225,-18.676517
6.7275,-17.360586
6.7325,-10.543631
6.7375,-3.888469
6.7425,3.608025
6.7475,9.497357
6.7525,14.998382
6.7575,14.081545
6.7625,14.825801
6.7675,17.036997
6.7725,18.212706
6.7775,15.073886
6.7825,17.446877
6.7875,17.75968
6.7925,16.443748
6.7975,15.537698
6.8025,12.722468
6.8075,10.629921
6.8125,6.897853
6.8175,1.882213
6.8225,-5.786862
6.8275,-12.463596
6.8325,-19.485493
6.8375,-23.649014
6.8425,-24.943373
6.8475,-18.352928
6.8525,-15.235682
6.8575,-5.76529
6.8625,-0.134829
6.8675,5.786862
6.8725,5.743717
6.8775,8.181426
6.8825,6.746845
6.8875,7.415597
6.8925,7.210657
6.8975,6.800776
6.9025,7.415597
6.9075,7.243016
6.9125,3.996333
6.9175,-1.871427
6.9225,-8.709956
6.9275,-15.138604
6.9325,-20.003237
6.9375,-28.697012
6.9425,-34.748138
6.9475,-40.378601
6.9525,-41.295437
6.9575,-37.59573
6.9625,-26.1838
6.9675,-14.739511
6.9725,-5.668213
6.9775,1.24582
6.9825,9.648366
6.9875,11.622263
6.9925,11.999784
6.9975,11.525187
7.0025,11.816417
7.0075,10.112178
7.0125,10.101392
7.0175,10.101392
7.0225,7.275375
7.0275,6.05652
7.0325,1.396829
7.0375,-3.683529
7.0425,-9.475784
7.0475,-14.804228
7.0525,-20.380756
7.0575,-24.598209
7.0625,-30.681696
7.0675,-36.689678
7.0725,-41.014992
7.0775,-42.503506
7.0825,-39.990292
7.0875,-33.140976
7.0925,-27.844893
7.0975,-17.651817
7.1025,-11.212382
7.1075,-5.517204
7.1125,-5.225974
7.1175,2.022436
7.1225,2.205803
7.1275,4.988674
7.1325,6.940999
7.1375,10.446554
7.1425,9.713084
7.1475,8.979614
7.1525,8.278502
7.1575,4.449358
7.1625,3.176572
7.1675,3.003991
7.1725,0.447632
7.1775,-7.793118
7.1825,-11.136878
7.1875,-17.414518
7.1925,-21.211304
7.1975,-20.175817
7.2025,-17.716536
7.2075,-16.033869
7.2125,-11.115306
7.2175,-4.956316
7.2225,0.620214
7.2275,2.993205
7.2325,8.612879
7.2375,10.424981
7.2425,15.667134
7.2475,20.779852
7.2525,24.058893
7.2575,25.698414
7.2625,24.695286
7.2675,21.502535
7.2725,16.454536
7.2775,10.403408
7.2825,7.64211
7.2875,3.942401
7.2925,-0.674145
7.2975,-2.572538
7.3025,-6.692914
7.3075,-12.366519
7.3125,-14.135476
7.3175,-13.50987
7.3225,-12.517528
7.3275,-8.300076
7.3325,-1.795923
7.3375,5.97023
7.3425,10.629921
7.3475,16.012297
7.3525,19.658073
7.3575,21.071081
7.3625,22.516449
7.3675,22.581167
7.3725,23.33621
7.3775,20.520979
7.3825,21.34074
7.3875,18.094057
7.3925,15.774998
7.3975,15.462193
7.4025,11.438895
7.4075,7.286161
7.4125,3.780606
7.4175,-2.518606
7.4225,-7.739187
7.4275,-14.103117
7.4325,-15.667134
7.4375,-15.0631
7.4425,-12.895049
7.4475,-6.574264
7.4525,0.83594
7.4575,1.860641
7.4625,6.283033
7.4675,9.475784
7.4725,9.464998
7.4775,10.619135
7.4825,12.539101
7.4875,10.66228
7.4925,7.501888
7.4975,3.705102
7.5025,0.900658
7.5075,-1.806709
7.5125,-5.021033
7.5175,-7.749973
7.5225,-14.707151
7.5275,-18.881458
7.5325,-20.866142
7.5375,-24.231474
7.5425,-24.975731
7.5475,-22.861612
7.5525,-19.852228
7.5575,-20.72592
7.5625,-18.90303
7.5675,-13.844246
7.5725,-11.848776
7.5775,-5.64664
7.5825,-1.15953
7.5875,1.537051
7.5925,2.928487
7.5975,3.942401
7.6025,6.121238
7.6075,6.574264
7.6125,6.239888
7.6175,8.278502
7.6225,7.059649
7.6275,5.085751
7.6325,4.319922
7.6375,0.199547
7.6425,-4.686657
7.6475,-8.224571
7.6525,-9.119836
7.6575,-12.560673
7.6625,-12.94898
7.6675,-14.016827
7.6725,-12.733254
7.6775,-12.560673
7.6825,-7.038076
7.6875,-5.290691
7.6925,-5.959444
