200	31934	16	1
1.1825	-31.130205	-15.351119	-26.424786	-20.422997	-24.223978	-14.443226	-7.382073	3.503185	-1.991751	21.781033	-18.152245	-7.963475	-27.25803	-13.412792	-4.611093	22.282726
1.1875	-25.170742	-15.85823	-21.363686	-18.521151	-24.629812	-13.400988	-18.381308	0.663932	-8.81906	16.417006	-17.63175	-8.162701	-25.695192	-16.141733	-7.575758	19.374865
1.1925	-23.110817	-15.968471	-26.381529	-17.220461	-24.882088	-13.741086	-22.857613	-2.337256	-15.103658	9.059368	-15.235307	-4.676259	-18.915714	-17.198792	-10.168471	12.295796
1.1975	-20.169641	-9.442179	-16.497242	-8.159362	-14.549743	-3.077345	-16.389406	-0.858253	-18.142841	-1.911003	-12.838863	-1.101273	-14.334986	-12.377306	-9.698064	9.268133
1.2025	-10.442829	-4.393121	-12.301287	-3.284512	-9.23001	3.154141	-12.197658	0.89064	-17.817215	-5.248375	-8.664064	1.942446	1.627506	-2.044008	-4.687671	3.779133
1.2075	-4.87993	-1.207144	-4.190548	1.907312	6.794998	15.09051	2.095874	5.338443	-10.284381	-6.173587	4.380828	12.047593	9.517138	4.039478	-3.396784	4.519712
1.2125	6.796651	10.599713	8.840705	10.640507	10.995942	18.085573	5.849841	7.065745	-6.876153	-5.127217	7.417046	13.995573	14.097866	7.415597	-2.827918	1.383141
1.2175	9.892047	13.069121	15.199524	15.067221	14.582648	17.745474	9.943089	7.82144	-1.470748	-0.897676	12.188246	12.556724	17.665445	12.247869	-4.053167	0.577216
1.2225	15.719321	14.105391	18.84395	10.706088	16.842163	15.386725	9.70231	7.011767	-0.88462	0.952748	11.472566	13.076923	17.999569	12.549887	-4.873646	-0.1198
1.2275	16.292135	13.962077	20.822969	9.175866	15.865965	12.303895	8.695415	6.493577	0.569847	0.73246	13.012362	13.519646	17.449881	12.344947	-7.280385	-5.162274
1.2325	22.593082	13.179363	23.775278	8.924473	13.025118	9.089413	8.772026	2.74749	1.112558	-0.43507	14.313598	12.368567	18.301357	11.212382	-8.155562	-7.580048
1.2375	22.989645	11.966707	26.003029	9.044704	14.220687	8.244652	7.294517	2.121343	1.253663	-0.424056	14.866623	12.434975	17.417547	9.281631	-6.897495	-13.079939
1.2425	20.14761	13.929005	20.19574	9.416329	12.772842	3.955019	5.598117	-4.496384	0.776077	-7.407204	14.931685	12.689541	16.328951	6.326179	-5.847281	-13.417556
1.2475	8.735404	10.732003	14.161349	7.503552	11.248218	1.804718	5.357338	-7.324841	1.210246	-9.610089	12.513555	12.52352	14.011641	2.000863	-5.409693	-15.58484
1.2525	-0.782111	9.221696	9.80318	5.995191	8.758364	-3.143171	3.792273	-10.088524	5.085206	-9.444873	3.339839	7.387936	5.712438	1.019307	0.38836	-15.247223
1.2575	0.209297	4.249807	4.136477	4.836594	3.515411	-4.339002	4.208165	-10.261254	6.908716	-7.517348	0.95424	4.986165	2.231084	-0.080897	3.834373	-12.284905
1.2625	-2.588676	-0.248043	-6.039797	-0.202208	0.027421	-6.368623	4.864835	-8.83623	15.147075	0.291882	2.916938	0.071942	-6.229791	0.404487	14.828794	-9.801786
1.2675	-0.93633	-5.682946	-8.462204	-7.864247	-2.714709	-8.178826	10.35898	-4.809457	18.511885	5.611852	-0.466276	-1.566132	-7.835741	1.839068	18.931189	-6.61076
1.2725	-2.786958	-6.212104	-16.129555	-11.230736	-3.307009	-8.321448	12.832439	-0.415632	22.972973	17.342218	-7.18933	-7.111234	-15.229575	5.754503	25.352806	4.160314
1.2775	-12.447676	-12.881711	-16.21607	-19.668816	-3.559285	-10.746023	15.885958	5.759473	28.43265	23.48827	-9.466494	-8.317654	-16.695408	6.38011	25.068373	8.60379
1.2825	-18.021591	-15.72594	-16.973072	-21.461363	-5.215531	-10.559517	15.678013	8.015761	28.584608	27.508535	-10.670136	-9.380188	-19.109722	5.743717	17.695	14.136353
1.2875	-21.00683	-20.686804	-18.508705	-23.275768	-9.646813	-11.700494	5.685674	9.25726	18.153696	25.547968	-11.266537	-11.649142	-19.486958	3.715888	11.349961	13.951209
1.2925	-19.233311	-15.747988	-16.994701	-18.936497	-10.469453	-11.788261	1.428259	9.149303	13.236731	23.025663	-11.03882	-11.294964	-19.583961	1.537051	1.668308	11.282945
1.2975	-13.11963	-14.623526	-15.134638	-13.853973	-11.412745	-10.515634	-7.743242	4.021375	0.776077	11.383412	-8.783344	-5.583841	-15.768484	-4.276777	-0.913467	6.392943
1.3025	-14.188148	-6.994819	-12.766302	-12.91398	-11.621147	-11.711465	-8.958082	0.912231	-3.12059	6.988655	-7.156799	-2.717211	-14.701445	-6.17517	-3.473362	4.018732
1.3075	-8.173607	-4.47029	-8.85152	-12.028637	-11.544368	-10.438837	-10.731093	-1.991795	-9.264083	-4.598524	-5.942312	1.034864	-12.006898	-11.805631	-4.589213	-3.016772
1.3125	-3.304693	-3.797817	-6.77517	-10.85911	-9.054514	-8.409216	-12.504105	-7.098132	-10.43634	-7.484304	-5.215788	1.145545	-11.241647	-13.520656	-5.322175	-5.630581
1.3175	-4.009694	-5.208908	-5.153023	-10.389113	-8.26478	-8.529896	-13.39061	-9.710677	-11.890806	-9.940522	-4.467577	0.492529	-10.077603	-15.893647	-7.89301	-7.819647
1.3225	1.927737	-5.947525	-6.331783	-6.749372	-12.037951	-7.366978	-15.809346	-10.887402	-15.852599	-14.004847	-4.966385	-1.732153	-8.385427	-16.400604	-8.002407	-8.10281
1.3275	-2.423441	-2.430824	-4.742078	-5.645426	-12.026982	-7.224355	-15.699902	-10.628306	-15.375013	-14.930058	-4.944697	-2.495849	-6.369907	-12.269443	-10.813915	-7.884993
1.3325	-3.216568	1.824496	-3.628204	-1.590338	-8.736426	-2.035107	-11.004706	-5.673108	-11.217844	-12.088336	-5.541097	4.078583	-2.015521	-7.814691	-10.277869	-6.828578
1.3375	3.580084	6.675118	-2.611658	0.989179	-5.018098	-0.213933	-9.570975	-5.111735	-9.405189	-10.171825	-3.784429	5.107913	0.646691	-6.38011	-9.501148	-4.519712
1.3425	4.417273	7.512953	-2.01687	2.639633	-3.66897	2.934723	-7.502462	-3.557163	-7.20178	-4.686639	-3.545869	9.003874	4.472947	-4.255204	-11.295263	-4.269222
1.3475	8.217669	5.837284	0.567752	4.956826	-2.681803	2.43006	-7.152238	-3.611141	-6.322587	-3.177663	-2.157883	8.97067	5.561543	-3.705102	-11.371841	-5.216728
1.3525	10.442829	6.818432	3.228074	6.235654	-2.396622	3.055403	-7.797964	-3.319659	-5.736459	-1.00782	1.919323	10.453791	7.480061	-3.467803	-14.052073	-6.752342
1.3575	14.23221	9.717782	11.05764	10.640507	3.043764	2.66045	-4.580278	-5.575947	-2.078585	-0.644344	4.478421	12.446043	8.762665	-2.604897	-12.345476	-6.36027
1.3625	15.840493	9.850072	13.274575	10.345393	4.008994	2.912781	-2.86199	-4.658318	-0.960599	-0.688402	7.156799	14.028777	5.690882	-2.50782	-10.704518	-7.863211
1.3675	9.68275	11.757248	8.12696	7.37239	-0.861029	0.521119	0.027361	-7.64871	1.948334	-3.122591	7.633919	11.815164	5.151972	-1.288966	-8.593152	-8.636462
1.3725	9.859	8.538198	11.706499	4.683572	-1.573983	-0.696654	0.629309	-6.137321	3.4028	-2.219407	4.500108	8.206973	2.856219	-0.350556	-1.59173	-4.650403
1.3775	5.342587	3.323779	3.195631	-0.847087	-3.723813	-4.679101	6.189121	-0.998597	12.769999	4.433308	-2.613316	-0.083011	-6.111231	2.054795	3.867192	-0.62078
1.3825	-2.57766	-4.172638	-4.093219	-7.153787	-2.40759	-4.349973	8.629747	2.542373	16.015413	8.068069	-5.573628	-2.628666	-8.784221	5.11811	6.963133	1.87323
1.3875	-6.411104	-5.649873	-7.207743	-9.886327	0.235823	-4.339002	11.168874	6.774263	26.077282	19.269743	-6.441119	-4.941893	-11.618883	12.593032	19.675091	11.304727
1.3925	-12.018065	-9.55242	-8.213474	-11.831894	1.760448	-3.911135	18.545475	11.038541	27.933355	21.626831	-4.68445	-6.314333	-12.901487	12.04293	23.110163	13.036375
1.3975	-14.827054	-11.536765	-7.0239	-13.405837	1.157179	-4.635217	19.43198	10.606715	29.789429	22.882477	-2.006073	-7.487548	-13.494287	13.197066	26.774969	15.911566
1.4025	-12.524785	-10.313086	-10.516925	-11.810034	2.626961	-2.078991	20.52643	14.698262	26.055574	25.834343	-0.780742	-6.380742	-10.939857	12.431237	25.341866	15.889785
1.4075	-2.83102	-10.720979	-10.884611	-12.312821	1.935944	-2.704334	18.479807	15.065313	23.157495	25.448837	-2.02776	-6.613171	-9.775814	8.019631	17.180834	10.760183
1.4125	-4.130866	-12.672253	-14.139721	-13.329326	-2.626961	-2.243555	8.815804	11.675483	9.253229	17.386276	-3.838647	-2.008854	-6.930373	6.833136	10.693579	9.616641
1.4175	-0.848204	-4.92228	-9.997837	-7.32867	0.531973	-1.695008	6.057787	10.228868	4.412243	14.313251	-2.136196	-0.016602	-4.947187	5.247546	7.86019	5.434546
1.4225	2.434457	-3.081248	-8.581161	-4.727293	0.093232	-1.563357	3.124658	5.262874	-4.976664	5.589823	-0.759054	3.414499	-2.252641	1.256607	1.252598	3.920714
1.4275	-0.451641	-1.670158	-0.427166	-2.606842	-2.122409	-1.574328	-1.559593	4.10774	-5.779876	3.442009	0.422902	2.174875	-1.228713	0.706504	-0.79313	2.842518
1.4325	-3.33774	-2.364679	1.086839	-1.896382	-1.376549	-1.300055	-2.894823	3.157724	-5.920981	-3.948673	4.163956	-2.650802	1.508946	0.42606	-7.411662	-1.862339
1.4375	-3.073364	-3.070224	3.541689	1.273363	2.550181	2.879868	-2.938601	1.894635	-10.51232	-4.499394	4.608545	-0.060874	4.591507	0.469205	-8.472815	-1.078197
1.4425	2.974223	-2.15522	6.721099	2.47568	3.29604	4.997257	-1.264091	2.337256	-10.371215	-5.666924	5.888093	3.425567	12.157793	1.839068	-12.750246	-3.212808
1.4475	-1.277815	0.711057	10.50611	8.7168	7.705386	10.581459	0.366641	3.859441	-9.915337	-7.27503	7.66645	6.557831	14.604441	5.042606	-13.723882	-3.180135
1.4525	3.965631	4.448242	19.298151	11.023063	9.350663	12.863412	0.881033	4.334449	-9.622272	-6.393876	7.970072	7.808522	15.369692	6.606623	-13.330051	-2.733609
1.4575	11.368143	4.823062	14.777766	12.028637	9.910058	13.686232	-0.552698	1.516787	-7.863888	-5.766054	9.423119	7.576093	14.184092	3.65117	-15.299201	-4.704857
1.4625	5.882353	-0.137802	10.041095	9.656793	6.301415	7.147559	-2.216264	-0.210515	-8.797352	-6.085472	8.956842	6.15938	12.815262	1.537051	-16.502571	-6.273143
1.4675	7.28134	-2.816669	9.251649	6.060771	1.859164	4.887548	-5.849841	-1.754291	-9.665689	-5.909241	6.571243	4.55451	9.129123	0.080897	-16.819822	-9.148334
1.4725	-0.154219	-2.772572	7.716016	0.125697	-1.51914	-3.933077	-10.545036	-8.166901	-8.547705	-6.118515	3.112123	-0.536801	-2.231084	-5.290691	-16.338474	-9.050316
1.4775	-7.105089	-4.338	-0.427166	-6.377746	-6.871778	-7.794844	-12.263325	-10.768649	-8.113535	-4.917943	0.433745	-1.721085	-5.335202	-7.825477	-15.561755	-9.714659
1.4825	-12.304472	-3.919083	-4.79615	-8.181222	-8.451245	-9.648931	-9.89931	-11.297636	-4.271139	-2.230422	-5.16157	-7.055894	-9.635697	-9.40028	-8.549393	-9.888913
1.4875	-11.191893	-8.637416	-15.469882	-12.083288	-7.332456	-13.653318	-7.10846	-12.085717	-1.633561	-1.151008	-4.944697	-9.457664	-11.10153	-10.079819	-4.775189	-9.529514
1.4925	-6.113681	-10.787124	-17.535418	-9.121216	-6.367226	-11.524959	-4.788224	-10.541941	3.326821	3.386937	-1.886792	-8.561152	-12.459581	-8.332435	8.078985	-3.550425
1.4975	0.85922	-16.541727	-10.268195	-13.373046	-6.663376	-11.579814	0.760644	-4.582748	10.913926	9.599074	0.5964	-9.889319	-12.211683	-6.110452	11.098348	-1.731649
1.5025	-9.95814	-16.784258	-9.32735	-14.542573	-5.89558	-8.793198	5.269782	-1.570765	15.939433	12.077321	-1.984385	-11.538462	-13.12783	-0.555496	20.276775	8.2335
1.5075	-10.707204	-16.045639	-7.97556	-13.307466	-2.615992	-2.561712	15.798402	10.671489	27.292955	23.928846	-9.21709	-12.346431	-10.918302	7.383238	22.617876	11.304727
1.5125	-22.515972	-18.669386	-10.700768	-16.411631	-1.89207	-1.36588	18.600197	13.586311	29.138174	27.486507	-11.450878	-13.198672	-10.670403	9.529716	24.040039	14.506643
1.5175	-32.562237	-20.323008	-16.789228	-17.646738	-4.908413	-1.168404	15.853125	13.920976	22.332573	26.528252	-12.82802	-14.305479	-14.184092	9.508143	19.959522	19.102592
1.5225	-24.807226	-20.940359	-11.944414	-20.401136	-5.544587	-6.599013	10.91715	13.176077	18.283947	24.424496	-10.301453	-16.862202	-16.005604	7.825477	16.568209	18.721411
1.5275	-17.49284	-21.017529	-13.274575	-20.379276	-9.339695	-11.612726	3.693773	8.609522	1.752958	10.204868	-7.091737	-18.843388	-18.94805	-1.936145	5.92386	9.34437
1.5325	-14.23221	-22.61603	-10.527739	-21.614384	-9.438412	-17.8113	-2.599321	-1.171327	-4.520786	3.772442	-5.432661	-19.175428	-18.700151	-3.780606	2.280932	6.044435
1.5375	-6.036572	-20.808069	-12.052558	-21.450432	-11.599211	-19.138783	-6.046843	-7.303249	-12.086183	-7.67155	-2.50488	-21.012728	-17.288208	-11.460468	-4.261022	-6.959268
1.5425	1.03547	-15.571602	-7.261815	-17.78883	-7.606669	-19.193636	-8.651636	-13.327216	-18.804949	-20.161913	-4.05552	-15.21306	-10.799742	-11.417323	-5.705065	-9.442388
1.5475	0.925314	-10.313086	0.578566	-12.859329	-2.605024	-15.573231	-7.524352	-13.543129	-18.533594	-22.783346	2.992843	-10.520199	-4.580729	-10.608349	-6.044197	-11.446308
1.5525	1.36594	-6.134935	5.055694	-6.257514	3.767687	-3.889194	0.191529	-9.537947	-13.518941	-21.27437	7.167643	-1.189817	8.913559	-3.090281	-4.228203	-11.130473
1.5575	4.72571	0.876419	13.717962	4.202645	12.34507	1.563357	2.927657	-6.731081	-10.306089	-20.503359	14.931685	11.593801	24.250916	7.857836	-2.116836	-6.327598
1.5625	12.249394	8.527175	22.931761	14.498853	20.681145	10.48272	10.282369	0.912231	-0.917182	-10.964864	13.988289	15.622579	28.271179	13.337288	-2.510666	-5.282073
1.5675	11.302049	16.784258	26.695145	24.379713	24.991774	20.279758	15.240232	10.099319	1.546727	-8.365458	14.866623	17.426674	31.256737	17.619459	-2.412209	-3.267262
1.5725	10.266579	16.056664	25.775927	27.70248	25.046616	24.646187	14.408449	13.100508	2.892652	-3.133605	13.30514	17.91367	32.054321	20.413116	-3.068592	-2.025702
1.5775	14.716898	16.155882	22.066616	25.429008	21.427004	25.644543	13.412498	12.787434	3.001194	-3.442009	13.109955	17.570559	30.545376	20.240536	-3.374904	-2.570246
1.5825	17.283543	16.133833	20.768898	24.674828	20.483711	24.876577	12.712049	12.927777	4.216867	-3.651283	13.912383	16.541229	28.378962	20.067953	-2.510666	-6.893923
1.5875	18.990967	9.816999	14.583108	15.176522	13.82582	14.574877	10.895261	5.478786	5.682188	-3.838528	8.913467	11.615938	18.613926	13.811887	-1.351056	-8.995861
1.5925	10.839392	8.659464	11.922786	11.646082	11.094658	10.405924	9.625698	2.92022	5.649625	-3.783456	8.230319	10.675152	15.067903	11.913494	-0.257083	-11.021564
1.5975	6.983917	7.490905	8.27836	7.230299	6.674345	4.075699	8.399913	-2.283278	12.878541	2.27448	3.69768	3.215274	5.884889	5.150469	7.006892	-9.34437
1.6025	0.451641	-0.854371	4.147291	0.016395	3.460568	-1.321997	8.235744	-2.628738	15.385868	4.697654	0.965083	-0.138351	2.694546	3.56488	9.424571	-9.48595
1.6075	-1.090549	-4.172638	0.427166	-4.333807	0.03839	-4.777839	7.44774	-2.736694	19.597307	11.691816	-2.450661	-7.144438	-3.341237	0.631	17.716881	-3.942496
1.6125	-6.34501	-12.065925	-2.838758	-9.569352	-2.429527	-7.03785	6.101565	-2.671921	22.940411	13.332966	-2.233789	-8.826785	-5.065747	0.048538	19.620392	-1.524722
1.6175	-8.515092	-12.275383	-5.477452	-10.673298	-4.008994	-7.27921	8.060633	-1.711109	23.895582	13.399053	-3.122967	-9.280576	-7.016598	2.076367	21.370747	3.267262
1.6225	-11.599471	-10.985559	-7.402401	-10.039349	-3.537348	-6.171146	10.829594	3.978193	24.373169	17.628593	-5.920625	-9.003874	-6.369907	3.165786	21.173832	6.262252
1.6275	-13.54924	-11.316282	-8.494647	-8.990053	-4.469672	-5.929786	11.059429	5.327648	23.45056	19.985682	-6.47365	-7.432208	-6.811813	4.578794	21.064434	10.335439
1.6325	-15.719321	-13.234484	-5.974911	-9.121216	-4.535483	-0.224904	11.628543	12.539134	19.315098	20.712633	-12.502711	-7.576093	-5.93878	8.051991	18.263866	13.755173
1.6375	-13.185723	-13.454967	-5.563967	-5.175429	-3.054733	2.386177	12.022546	16.803411	17.632692	20.789734	-12.893082	-6.668511	-6.035784	10.025887	15.682092	15.976912
1.6425	-13.736506	-16.045639	-7.737645	-7.252159	-4.963255	3.592979	9.286418	17.084099	9.74167	11.746888	-13.532856	-9.712231	-9.032119	7.685255	11.306203	12.524505
1.6475	-14.915179	-18.989086	-14.78858	-10.85911	-10.908194	0.762479	1.84415	14.072115	6.528818	8.618791	-14.866623	-11.460985	-10.691959	5.678999	9.588667	12.034415
1.6525	-11.940956	-19.760777	-19.24408	-11.252596	-10.86432	-0.488206	-1.866039	10.099319	-1.894063	1.20608	-17.620907	-8.981738	-11.349429	0.846726	1.307297	8.22261
1.6575	-8.856576	-12.738397	-16.345842	-9.252378	-11.149501	-1.936369	-4.383277	4.723092	-5.248019	-0.90869	-16.601604	-7.874931	-10.476396	-0.037752	-2.116836	6.458288
1.6625	-13.185723	-10.930438	-12.063372	-9.055634	-11.500494	-5.216676	-6.134398	0.37245	-8.786497	-4.146933	-13.879852	-7.753182	-9.344687	-2.723547	-6.350509	2.777173
1.6675	-4.604538	-2.585161	-3.000973	-3.284512	-3.263135	-5.216676	-1.778483	-3.870236	-9.481168	-7.032713	-4.53264	-0.769231	-2.328088	1.601769	-8.560332	1.611849
1.6725	-6.278916	-2.419799	-2.503515	-4.53055	-1.190084	-5.512891	-0.870089	-6.925402	-11.109303	-9.334728	-1.247018	-0.824571	-0.420349	2.906914	-11.831309	-1.437595
1.6775	-1.28883	7.579098	4.16892	-0.37709	3.087638	-1.848601	4.383277	-3.729893	-7.266905	-7.517348	5.627846	4.620919	5.421427	6.099666	-11.929767	-4.312786
1.6825	4.130866	5.484511	3.747161	1.961963	7.661511	-1.464619	6.867681	-3.049768	-5.530229	-6.526049	5.465192	1.986718	9.56025	9.367922	-7.903949	-7.590939
1.6875	0.286407	3.015103	7.964746	4.202645	9.021608	0.53209	7.743242	-3.028177	-3.55476	-6.570107	9.650835	5.451024	11.69433	7.782332	-5.726944	-10.357221
1.6925	14.573694	4.812038	14.485779	9.602142	10.820445	5.85299	6.747291	-2.909425	-0.092261	-8.354445	10.821947	6.458218	13.871524	6.984144	-5.147139	-12.382923
1.6975	16.523464	2.706427	15.696982	9.143076	10.107491	6.609983	6.123454	-5.813451	-1.036579	-12.583985	10.268922	8.295517	16.081053	4.470931	-6.952193	-17.817469
1.7025	13.11963	4.900231	13.03666	14.160017	5.8188	6.906199	-1.132757	-5.899817	-2.371649	-13.222822	8.100195	8.62756	16.221169	3.165786	-8.210261	-18.122414
1.7075	12.921349	13.532135	11.219855	17.373484	4.107711	8.409216	-5.827952	-6.061751	-5.769022	-13.255865	5.270007	10.177089	15.402026	2.141085	-9.380812	-16.663036
1.7125	11.511346	13.157314	7.834973	15.449776	0.521005	4.668129	-10.14009	-6.590737	-9.719961	-8.993281	5.660378	9.76757	12.976934	-2.9177	-11.251504	-12.949248
1.7175	13.37299	15.979495	6.915756	14.455132	-1.135242	4.536479	-10.851483	-4.712296	-10.371215	-5.53475	2.635003	10.221361	11.953007	-2.637256	-11.382781	-9.540405
1.7225	10.508923	12.209238	7.251	12.345612	-1.859164	5.041141	-12.110102	-4.269675	-8.667101	3.386937	-0.314465	8.096292	5.151972	-3.338367	-8.986981	-0.479198
1.7275	5.276493	7.909822	3.21726	10.050279	-1.014588	3.066374	-6.856736	-0.221311	-7.190926	7.352131	-0.769898	7.963475	2.338866	-2.701974	-7.09441	3.724679
1.7325	1.398987	2.717451	-0.481237	7.776806	-3.438631	0.488206	-3.945496	0.815071	-5.30229	11.934134	-0.867491	5.47316	-0.679026	1.278179	-2.35751	13.929427
1.7375	0.68297	0.325212	1.573483	0.879878	-2.319842	-0.88316	2.314764	5.932203	0.374471	18.487719	0.520494	3.270614	-1.153266	2.669615	0.77125	14.996733
1.7425	-1.641331	-1.758351	1.681626	-1.787081	-1.343644	-4.393856	5.018058	4.809457	4.336264	18.124243	0.325309	-0.105147	-4.074154	4.363068	12.684608	17.893705
